longitude,latitude,CWP_NAME,STATE_WATER_BODY_NAME
-96.881889,44.436778,BRUCE - CITY OF,Unnamed Trib to Big Sioux River
-70.9908,42.83179,MERRIMAC W W T P,MERRIMACK RIVER
-65.715485,18.369556,PRASA BRISAS DEL MAR,RIO SABANA
-93.766028,32.481556,CITY OF SHREVEPORT,BAYOU PIERRE-RED RIVER
-122.889889,45.112889,GERVAIS STP,PUDDING RIVER
-84.134167,43.312222,ST CHARLES WWSL,BEAVER CREEK VIA UNNAMED TRIBUTARY
-96.656028,43.901639,TRENT TOWN OF,BIG SIOUX RIVER
-97.491581,46.588378,SHELDON CITY OF,Goose
-75.067395,39.91178,COLLINGSWOOD BOROUGH OF,NEWTON CREEK
-76.593889,39.415556,MS4 SHA - MUNICIPAL SEPARATE STORM,
-95.654667,29.869667,HARRIS COUNTY MUD 166 WWTF,LANGHAM CREEK; BEAR CREEK
-73.521361,44.578833,PERU (T) WPCP,LITTLE AUSABLE R
-76.552778,38.888611,SMITHSONIAN ENVIRONMENTAL RESEARCH CENTER,WEST RIVER
-107.580926,45.568027,HARDIN WWTP,BIGHORN RIVER
-89,40.75,"EL PASO WWTP, CITY OF",PANTHER CREEK
-86.2581,31.5882,BRANTLEY LAGOON,CONECUH RIVER
-82.068611,35.024167,"INMAN, CITY OF",LAWSONS FORK CK
-83.334167,33.871389,ATHENS CEDAR CREEK WRF,OCONEE RB
-95.503667,35.465083,CHECOTAH WWTP,120400 Elk Ck/Dirty Ck/Robert S Kerr
-74.181444,43.213972,NORTHAMPTON (T) STP,SACANDAGA RES
-92.015762,30.232835,LAFAYETTE CONSOLIDATED GOVERNMENT - EAST WWTP,VERMILION RIVER
-97.854833,42.966694,"TYNDALL, CITY OF",SILVER CREEK
-73.446194,44.699639,PLATTSBURGH (C) WPCP,SARANAC R
-104.352778,39.760833,EASTERN ADAMS CO. METRO DISTR.,
-83.483333,42.2,BELLEVILLE CSO,BELLEVILLE LAKE
-84.482984,35.0748,TVA OCOEE #2 HYDRO PLANT,OCOEE RV
-97.456222,44.878778,HENRY - TOWN OF,Unnamed Trib to Long Lake Slough
-105.999772,35.86422,TOWA RESORT WWTP,ARROYO CUYAMUNGER
-91.804861,36.380278,"SALEM, CITY OF","S FRK SPRING RV,BLACK RV,WHITE RV"
-79.65771,36.3238,REIDSVILLE WWTP,
-77.905809,36.415149,LITTLETON WWTP,
-77.921109,33.996873,KURE BEACH WWTP,
-93.450278,42.006111,NEVADA CITY OF STP,
-91.71079,40.82222,HILLSBORO CITY OF STP,
-95.80111,43.30997,ASHTON CITY OF STP,
-92.0954,43.3912,CRESCO CITY OF STP,
-95.35249,41.45587,AVOCA CITY OF STP,
-91.2572,40.8369,MIDDLETOWN CITY OF STP,
-97.72694,47.32442,HOPE CITY OF,Goose
-97.6245,48.80601,CAVALIER CITY OF,Pembina
-85.879167,43.1375,OTTAWA CRC-CHESTER TWP WWSL,FRYER AND DINKLE DRAIN
-90.14166,44.64093,IEIDM,
-87.498611,45.686111,POWERS WWSL,CEDAR RIVER
-85.659444,42.955278,GRAND RAPIDS MS4,"COLDBROOK,N & S BRANCH,REEDS,GRAND,"
-83.3525,43.011667,ELBA TWP-LAKE NEPESSING WWSL,FARMERS CREEK
-88.184722,41.426667,"ELWOOD STP, VILLAGE OF",DES PLAINES RIVER
-75.840212,38.617894,HURLOCK WWTP,WRIGHTS BRANCH
-90.520917,44.937528,CLARK COUNTY HEALTH CARE CENTE,POPLAR R N FK
-76.708391,40.063427,NORTHEASTERN YORK COUNTY SEWER AUTHORITY WWTP,Susquehanna River
-89.028722,43.373806,FALL RIVER WWTF,CRAWFISH R
-76.850333,42.750833,WWTP#4 @ SENECA ARMY DEPOT,KENIG CK
-80.6536,28.5725,JFK SPACE CENTER-TREATMENT STORAGE & DISPOSAL FACILITY (TSDF,
-98.233879,41.616806,PRIMROSE WASTEWATER TREATMENT FACILITY,CEDAR RIVER
-106.986717,35.977219,OJO ENCINO DAY SCHOOL,RIO PUERCO
-90.861389,35.325556,VANNDALE - BIRDEYE WATER,"L'ANGUILLE RIVER,ST FRANCIS RIVER"
-81.370278,33.645833,WAGENER TOWN OF WWTF,UNNAMED TRIB-DEAN CRK-S EDISTO
-81.38221,41.58126,ROCKWOOD LEDGES WWTP,UT of Chagrin River
-71.462756,43.071168,HOOKSETT WASTEWATER TREATMENT FACILITY,MERRIMACK RIVER
-71.385059,42.143709,CHARLES RIVER PCD,CHARLES RIVER
-89.435,42.408333,"DAVIS STP, VILLAGE OF",ROCK RUN CREEK
-102.569167,37.089722,"CAMPO, TOWN OF",GROUNDWATER
-108.490278,37.198333,MESA VERDE NATIONAL PARK WASTEWATER TREATMENT PLANT,UNNAMED TRIBUTARIES OF THE MANCOS RIVER
-96.236333,31.228222,CITY OF MARQUEZ WWTP,UNNNNAMED TRIBUTARY;BRUSHY CREEK
-92.58,30.196944,"MERMENTAU, VILLAGE OF -WWTP",UNNAMED SWAMP TO MERMENTAU RIVER
-82.04441,39.53361,ODNR BURR OAK STATE PARK MARINA NO 4,Burr Oak Reservoir
-93.44653,41.28253,MILO CITY OF STP,
-99.111667,30.025278,CITY OF KERRVILLE WWTF,"THIRD CREEK, GUADALUPE RIVER ABOVE"
-95.550472,29.895778,WEST HARRIS COUNTY MUD 11 WWTP,"HCFCDD E200-00-00, HCFCDD E141-00-0"
-94.195556,36.761639,"STELLA, VILLAGE OF",SOUTH INDIAN CR
-95.843778,34.716833,"PITTSBURG, CITY OF",220600 Chun/Peaceable/Brushy/Eufaula
-110.694487,45.01166,YELLOWSTONE NATIONAL PARK NORTH ENTRANCE GARDNER RIVER 318,GARDNER RIVER
-92.819278,38.200056,LAURIE WASTEWATER TREATME,
-89.3614,37.75928,"MURPHYSBORO STP, CITY OF",BIG MUDDY RIVER
-69.704444,44.553056,OAKLAND WWTF,Messalonskee Stream
-92.462694,39.73375,MACON WWTF,M. Fk. Salt R.
-116.958333,43.788889,"PARMA, CITY OF - PARMA WWTP",SAND HOLLOW CREEK TO BOISE RIVER
-96.454139,31.796528,CITY OF WORTHAM WWTP,"UNNAMED TRIB, CEDAR CREEK, TEHUACAN"
-93.93701,41.84387,WOODWARD CITY OF STP,
-80.57594,40.61737,EAST LIVERPOOL WWTP,Ohio River
-73.778972,42.790944,MOHAWK VIEW WPCP,MOHAWK R
-79.094972,42.29375,CHERRY CREEK (V) WWTP,LITTLE CHERRY CK
-73.782389,41.342833,CARMEL HILLSDALE ESTATES STP,OCEOLA L TR2
-117.230153,47.121802,OAKESDALE STP,
-95.144639,29.678278,GOLDEN ACRES PLANT,BOGGY B. HOUSTON SHIP CHANNEL
-90.4404,31.2849,SUMMIT POTW - EAST,CLEAR CREEK
-74.125667,40.638389,NYCDEP - PORT RICHMOND WPCF,KILL VAN KULL
-84.163558,33.518942,SPRINGDALE LAS,HENRY CO (SPRINGDALE ROAD)
-76.586907,40.315107,PALMYRA BOR STP,KILLINGER CREEK
-99.834944,28.656389,CHULA VISTA WWTF,"TURKEY CREEK, ESPANTOSA LAKE"
-105.5192,39.7427,IDAHO SPRINGS WWTF,Clear Creek
-88.893333,37.080278,KEVIL STP,HUMPHREY BR
-95.629391,29.593846,SUGAR LAND NORTH WWTP,"BULLHEAD BAYOU, FT BEND CO DD A"
-83.891667,39.208306,SAINT MARTIN WWTP,SOLOMON RUN
-89.316389,42.44,DURAND SD STP,NORTH BRANCH OF OTTER CREEK
-86.491661,36.520321,HIGHLAND ACADEMY,WEST FORK DRAKES CREEK
-80.883111,37.643111,BLUESTONE DAM SAFETY ASSURANCE,New River/ Kanawha R
-101.028611,43.120278,"SPRING CREEK, COMMUNITY OF",
-81.65484,41.11166,COPLEY FAIRLAWN HIGH SCH,Pigeon Creek
-85.120833,40.175,FARMLAND MUNICIPAL STP,W FK WHITE R VIA NELSON-OSWALD D
-83.98555,39.40661,CLARKSVILLE WWTP,Todds Fork
-81.750861,32.970889,SARDIS WPCP,CHANDLERS BR TRIB/BRIER CRK TRIB
-89.118139,32.563722,UNION POTW,CHUNKY CREEK
-85.923056,42.200278,PAW PAW WWTP,SOUTH BRANCH OF PAW PAW RIVER
-77.13225,42.804167,GORHAM (T) STP,FLINT CK
-95.24216,41.00331,RED OAK CITY OF STP,
-93.7864,40.8678,VAN WERT CITY OF STP,
-91.54861,41.22667,"CRAWFORDSVILLE, CITY OF (WAPELLO RURAL WATER ASSN)",
-80.246738,39.724523,BRAVE WATER SEWER AUTH STP,HOOVERS RUN
-91.11,39.868333,"LIBERTY STP, VILLAGE OF",UNNAMED TRIB OF MCRANEY CREEK
-176.6525,51.8775,ADAK REUSE CORPORATION (ARC),KULUK BAY
-83.258611,43.651111,GAGETOWN WWSL,BEARESS DRAIN
-76.544056,42.935278,OWASCO (T) SD#1 OVERFLOWS,OWASCO OUTLET
-112.102583,46.618917,VETERANS ADMINISTRATION - VETERANS ADMINISTRATION HOSPITAL,FACILITY STORM SEWER
-77.8369,36.7469,LAWRENCEVILLE WASTEWATER TREAT,ROSE CREEK TO MEHERRIN RIVER TO CHO
-91.018139,38.473722,"FCPWSD #1, EVERGREEN TERRACE",Fenton Cr.
-77.05692,38.8439,ARLINGTON COUNTY MS4,POTOMAC RIVER
-84.518681,35.898367,TVA-KINGSTON STEAM,EMORY RV
-120.393384,39.325924,DONNER SUMMIT PUBLIC UTILITIES DISTRICT WWTP,SOUTH YUBA RIVER
-96.927278,35.002306,ASHER UTILITY DEVELOPMENT AUTH,520600020165_00 trib/ Cat Creek/Canadian R
-82.703611,34.802778,PICKENS CO-LIBERTY/ROPER,GOLDEN CREEK TO TWELVE MILE CK
-91.663611,41.14,"WAYLAND, CITY OF STP",
-97.363611,31.309889,CITY OF MOODY WWTF,UNNAMED TRIB/STAMPEDE CRK/BELTON LK
-106.052333,39.566806,FARMERS KORNER WWTF,DILLON RESERVOIR
-74.261808,39.682619,OCEAN COUNTY UTILITIES AUTHORI,
-84.55095,39.98645,ARCANUM WWTP,Sycamore Ditch
-74.4903,40.6659,LONG HILL TOWNSHIP OF STP,
-89.363333,41.286667,"BUREAU JUNCTION STP,VILLAGE OF",UNNAMED TRIB OF SPRING LAKE
-98.575096,45.161365,NORTHVILLE - TOWN OF,Unnamed Tributary of Unnamed Wetland
-95.978333,28.601556,MATAGORDA BAY NATURE PARK,DIRECTLY TO COLORADO RIVER TIDAL
-98.6482,40.462039,HOLSTEIN WASTEWATER TREATMENT FACILITY,
-97.318337,31.077402,DOSHIER FARM WWTP,UNNAMED TRIBUTARY;LITTLE ELM CREEK
-81.415472,30.392972,P999 WHARF ALPHA IMPROVEMENTS,
-81.38275,40.89994,BOB-O-LINK ALLOTMENT WWTP,West Branch of Nimishillen Creek
-78.621194,42.850222,ELMA SD#1 - JERGE SUBDIVISION,BIG BUFFALO CK
-90.92573,32.80659,CARY POTW,DITCH TO TRIB OF SUNFLOWER RIVER
-86.606944,32.847222,CLANTON CITY OF,WALNUT CREEK
-89.763806,44.587694,JUNCTION CITY WWTF,MILL CR VIA TRIB
-91.139278,41.763917,TIPTON CITY OF STP (WEST),
-76.972416,42.880901,MARSH CREEK WWTP,SENECA L
-94.98234,42.41108,"SAC CITY, CITY OF STP",
-75.57307,39.94748,WEST GOSHEN STP,CHESTER CREEK IN WATERSHED 3-G
-115.559972,48.400778,CITY OF LIBBY WTP,KOOTENAI RIVER
-79.84355,40.5202,OAKMONT WWTP,ALLEGHENY RIVER
-92.657556,39.437778,CLIFTON HILLS WWTF,
-73.802306,43.481528,WARRENSBURG (T) STP,SCHROON R
-96.505806,32.840389,TERRY LANE WWTP,TRINITY RIVER BASIN
-73.457806,44.034083,PORT HENRY & MORIAH JOINT WWTF,LAKE CHAMPLAIN
-83.719003,32.436981,CITY OF PERRY WPCP,
-97.958361,34.36375,COMANCHE WWT,311200000060 Cow Creek
-84.336927,40.937673,OTTOVILLE WWTP,Little Auglaize River
-93.987412,31.964889,"LOGANSPORT, TOWN OF",BAYOU CASTOR TOLEDO BEND RESERVOIR
-97.246389,33.257611,CITY OF KRUM WWTF,NORTH HICKORY CREEK; HICKORY CREEK
-85.1483,39.4497,METAMORA RSD WWTP,WHITEWATER R (W FK)
-86.59495,40.42456,ROSSVILLE WWTP,WILDCAT CR VIA SILVERTHORN DITCH
-75.895466,39.829208,PENN TOWSHIP WWTF,UNT EAST BRANCH BIG ELK CREEK
-88.41896,41.24117,"MAZON STP, VILLAGE OF",JOHNNY RUN CREEK
-88.739722,37.154167,"METROPOLIS STP, CITY OF",KIDD CREEK TO OHIO RIVER
-89.601306,37.633139,ALTENBURG AND FROHNA WWTF,Brazeau Cr.
-79.398333,39.768333,TUB RUN REC AREA STP,Youghiogheny River
-121.218667,39.234778,LAKE WILDWOOD WWTP,DEER CREEK
-81.642028,41.047889,SUMMIT CO BRENTWOOD ESTATES WW,VAN HYNING RUN
-89.129639,43.855167,PRINCETON WWTF,FOX R
-119.116889,44.411083,MT VERNON  STP,JOHN DAY RIVER
-96.477083,35.153972,"WEWOKA, CITY OF",520500 Trib/Wewoka/N Canadian R
-77.55221,40.130366,NEWBURG-HOPEWELL JOINT AUTH,NEWBURG RUN IN WATERSHED 7-B
-90.762333,34.791763,"MARIANNA, CITY OF (POND B)","L'ANGUILLE RV,ST FRANCIS RV"
-70.517668,44.21301,PARIS UTILITY DISTRICT WWTF,Little Androscoggin River
-78.679876,34.330877,WHITEVILLE WWTP,
-80.84,35.7375,STATESVILLE-3RD CREEK WWTP,
-92.4505,38.983278,"BCSD, ROLLINGWOOD PLAT #1",Callahan Cr.
-94.001944,29.991389,JEFFERSON COUNTY WCID NO 10,RODAIR GULLY/TAYLOR BAYOU
-80.740556,41.379611,TRUMBULL CO MECCA NO 1 WWTP,MOSQUITO CREEK RESERVOIR
-95.012685,44.767029,OLIVIA,BEAVER CR E FK VIA CD 63
-88.227778,42.741667,WESTERN RACINE CO SEW DISTRICT,FOX R
-92.345583,39.039028,"BCRSD, COUNTY DOWNES WWTF",Rocky Fk.
-74.455153,40.507048,NEW BRUNSWICK CITY OF,RARITAN RIVER
-74.592111,41.147056,SUSSEX CNTY MUA U WALLKILL FAC,WALLKILL RIVER
-92.77472,43.22194,ORCHARD CITY OF STP,
-119.5948,48.3528,OKANOGAN POTW,
-122.5575,47.726667,SUQUAMISH WWTP,PUGET SOUND (PORT MADISON)
-84.919306,31.371972,BLAKELY (CITY OF) WPCP,
-90.855694,33.558722,BOLIVAR COUNTY BOARD OF SUPER,BOGUE HASTY
-73.963556,41.2135,HAVERSTRAW JOINT REGIONAL STP,HUDSON R
-96.478306,33.515361,CITY OF TOM BEAN WWTP,"UNNAMED TRIB, W FORK PILOT GROVE CR"
-83.70984,41.47755,HASKINS WWTP,Maumee River
-92.245389,39.755778,CLARENCE WWTF,N. Fk. Salt R.
-74.1757,40.919821,"PATTERSON, CITY OF",PASSAIC RIVER
-74.488667,40.216583,ROOSEVELT BORO WTP,ASSUNPINK CREEK
-93.504722,42.648611,DOWS CITY OF STP,
-81.2766,28.3702,THE NEW VA MEDICAL CENTER PKG 2 COMMUNITY LIVING/DOMICILIARY,
-95.58822,43.29472,MELVIN CITY OF STP,
-93.719071,32.056552,"MANSFIELD, CITY OF- SEWAGE TREATMENT FACILLITY",BAYOU NABONCHASSE
-97.033056,32.995944,TOWN OF FLOWER MOUND WWTP,"BAKERS BRANCH, DENTON CREEK"
-95.514917,29.629944,SOUTHWEST HARRIS CO MUD 1,HCFCD;BRAYS BAYOU;HOUSTON SHIP CH
-72.490555,41.984218,SOMERSVILLE WPCF,SCANTIC RIVER
-88.878806,44.67475,MARION WASTEWATER TREATMENT FA,PIGEON R
-96.867222,32.172222,CITY OF ITALY,814
-92.348417,39.034056,"BCRSD, BON GOR LAKE ESTATES WWTF",Rocky Fk.
-110.21676,48.99762,INNOVATIVE TECHNICAL SOLUTIONS WILD HORSE LAND PORT OF ENTRY,NATURAL DRAINAGE SWALE
-83.73479,36.05845,KUB-EASTBRIDGE STP,Holston River at mile 14.2
-119.196611,46.377556,U.S. ARMY COE PORT OF PASCO,COLUMBIA RIVER
-94.117694,31.519333,SAN AUGUSTINE WWTF,"AYISH BAYOU, SAM RAYBURN RESERVOIR"
-88.61394,35.436187,HENDERSON STP  SOUTH LAGOON,SO.FORKED DEER RI MI 74.9
-73.887167,40.580472,FLOYD BENNETT FIELD STP,JAMAICA BAY
-104.795391,38.76018,US ARMY-FORT CARSON WWTP,
-94.370382,36.79804,CAMP CROWDER MACHINE GUN RANGE,Bullskin Cr.
-91.9983,41.6653,WILLIAMSBURG CITY OF STP,
-102.31325,46.36903,MOTT CITY OF,Upper Cannonball
-96.87758,46.97685,HARWOOD CITY OF,Upper Red
-122.924889,43.239,USFS - UMPQUA NATIONAL FOREST,LITTLE CREEK
-96.44707,43.45202,LARCHWOOD CITY OF STP,
-93.00807,43.41764,"CARPENTER, CITY OF STP",
-82.86418,38.71827,WHEELERSBURG WWTP SD NO 2,Pine Creek
-84.415139,34.454806,CITY OF JASPER,POLECAT CREEK-COOSA RB
-96.56225,28.682194,CITY OF POINT COMFORT WWTP,LAVACA BAY/CHOCOLATE BAY
-99.794722,45.237222,HOVEN - CITY OF,Unnamed Trib of Swan Lake
-78.672278,42.502944,SPRINGVILLE WWTP,SPRING BK
-84.906396,33.788677,PAULDING COUNTY WATER SYSTEM,
-97.991077,26.18448,WESLACO NORTH WWTP,"UNNAMED DRAIN DITCH, N FLOODWAY, LA"
-98.310878,44.865268,FRANKFORT - CITY OF,JAMES RIVER
-101.91885,47.2857,ZAP CITY OF,Knife
-96.74026,46.31214,DWIGHT CITY OF,Western Wild Rice
-80.903721,38.21731,BATTLE RUN/SUMMERSVILLE LAKE,BATTLE RN (SUMMERSVILLE LK)/GAULEY
-97.845285,45.496971,PIERPONT - TOWN OF,15 MI UNNAMED TRIBUTARY OF MUD CRK
-98.50125,44.886083,REDFIELD - CITY OF,TURTLE CREEK
-149.110543,61.560572,"PALMER, CITY OF",MATANUSKA RIVER
-71.448078,41.658471,EAST GREENWICH WWTF,GREENWICH COVE
-96.12025,32.362639,CITY OF MABANK WWTF,"UNNAMED TRIB, PRAIRIE CREEK, CEDAR"
-92.824034,30.22604,"WELSH, TOWN OF",5D
-83.26184,40.4153,TAWA ESTATES WWTP,Ottawa Creek
-90.449139,31.215083,MCCOMB POTW,LITTLE TANGIPAHOA RIVER
-78.585581,40.967282,KRATZER RUN SEW AUTH WWTF,KRATZER RUN
-76.047146,41.247304,LUZERNE CO PARKS DEPARTMENT,UNT TO HUNLOCK CREEK
-83.244167,43.949444,CASEVILLE WWSL,PIGEON RIVER
-92.92954,40.77472,MYSTIC CITY OF STP,
-97.902833,36.326583,WAUKOMIS PUBLIC WORKS AUTH.,620910 trib\Hackberry Ck\Skelton Ck
-122.25516,47.20013,SUMNER STP,
-95.464167,30.278889,UNKNOWN,
-112.24843,46.535218,WESTERN FEDERAL LANDS HWY DIVISION FHWA - RIMINI ROAD,VARIOUS
-90.594472,33.345611,INVERNESS POTW,MOUND BAYOU
-83.411472,33.311917,WESTSIDE WATER POLLUTION PLANT,UNNAMED TRIBUTARY TO LITTLE RIVER-OCONEE RB
-96.381722,36.415556,"HOMINY, CITY OF",121300 Penn Ck/Hominy/Skiatook Reservoir
-90.5355,43.810611,WILTON WASTEWATER TREATMENT FA,KICKAPOO R
-99.913893,46.854594,STEELE WTP,Apple
-99.8304,45.97155,ZEELAND CITY OF,Upper Lake Oahe
-121.07822,47.77285,STEVENS PASS SEWER DISTRICT,
-77.9019,36.8422,ALBERTA WASTEWATER TREATMENT P,ROSE CREEK
-80.825278,37.383056,RICH CREEK TOWN - SEWAGE TREAT,RICH CREEK
-92.68,43.0539,"CHARLES CITY, CITY OF STP",
-83.973611,42.0625,CLINTON WWTP,RIVER RAISIN
-83.37999,34.95444,RABUN COUNTY - RABUN APPAREL,LITTLE TENNESSEE RIVER BASIN
-89.860018,30.78476,"BOGALUSA, CITY OF- WASTEWATER TREATMENT PLANT",9C
-96.516,32.983,PANTHER CREEK WWTP,"PANTHER CREEK, LEWISVILLE LAKE"
-77.0865,42.1538,PAINTED POST (V) STP,CHEMUNG R
-93.56572,38.743806,WHITEMAN AFB R10D045,Clear Fk.
-91.102611,42.898806,BAGLEY WASTEWATER TREATMENT FA,MISSISSIPPI R VI
-81.990556,29.942222,CAMP BLANDING,
-84.41365,42.28292,JACKSON WWTP,GRAND RIVER
-95.366583,33.658861,CITY OF BLOSSOM WWTF,CUTHAND CREEK; SULPHUR/S SULPHUR RV
-74.568784,40.649228,WARREN STAGE V STP,DEAD RIVER
-98.89653,41.02704,RAVENNA WASTEWATER TREATMENT FACILITY,SOUTH LOUP RIVER
-94.778167,36.6085,GROVE MSA,12160003036000 Lake O' Cherokees
-94.749652,31.287408,HURRICANE CREEK WWTP,"HURRICAN CREEK, CEDAR CREEK, NECHES"
-95.527972,29.591333,FT BEND WWTF 26,"DRAINAGE DITCH,SIMS BAYOU,SEG 1007"
-94.585444,37.27475,ASBURY WWTF,TRIB SPRING RIVER
-89.283056,39.113333,"FILLMORE STP, VILLAGE OF",CLDWL BR-DRY FRK CK-HRRCANE-KSKSKIA
-87.64495,41.23127,"GRANT PARK STP, VILLAGE OF",UNNAMED TRIB TO TRIM CREEK
-95.93974,40.15913,HUMBOLDT WASTEWATER TREATMENT FACILITY,LONGBR CR N FKNE
-89.99991,38.21661,"RED BUD STP, CITY OF",BLACK CREEK
-78.430536,39.300712,CAPON BRIDGE TOWN OF,CACAPON RIVER
-88.474444,32.834639,SCOOBA POTW,LITTLE SCOOBA CREEK
-88.567778,32.968614,SHUQUALAK POTW,SHUQUALAK CREEK
-98.12382,47.448881,COOPERSTOWN CITY OF,Middle Sheyenne
-82.139167,28.020833,PLANT CITY WATER RECLAMATION F,WEST SIDE CANAL TO PEMBERTON CREEK
-88.50308,43.10056,OCONOMOWOC CITY WWTF,OCONOMOWOC R
-83.515556,42.009722,MAYBEE WWSL,ROBERTS DRAIN-STONEY CREEK
-90.4222,40.94008,GALESBURG SANITARY DISTRICT,CEDAR CREEK & COURT CREEK
-89.624824,40.66248,GREATER PEORIA SANITARY AND SEWAGE DISTRICT,ILLINOIS RIVER
-76.672739,40.87453,VILLAGE CENTER STP,SHAMOKIN CREEK
-87.623056,37.818333,HENDERSON STP,OHIO RIVER
-70.3331,45.0942,CARRABASSETT VALLEY SANIT DIST,Groundwater
-95.8555,36.257667,OWASSO PUBLIC WORKS AUTHORITY,121300 trib/Owasso Ck/Bird Ck/Verdigris
-81.1342,35.307037,LONG CREEK WWTP,
-89.648583,45.025194,BROKAW VILLAGE OF,UPPER WISCONSIN
-85.46834,43.689709,BIG RAPIDS WWTP,MUSKEGON RIVER
-84.51163,42.72208,EAST LANSING WWTP,RED CEDAR RIVER
-90.524992,33.549789,SUNFLOWER POTW,SUNFLOWER RIVER
-111.19528,45.58528,GALLATIN GATEWAY COUNTY WATER AND SEWER DIST WWF,STATE GROUNDWATER
-83.920472,33.046222,FORSYTH (CITY OF) - NORTHEAST WPCP,
-89.541111,30.8325,POPLARVILLE POTW,JUMP OFF CREEK
-88.506333,33.533889,USACOE DEWAYNE HAYES REC AREA,TENN-TOM WATERWAY
-89.043444,33.776583,WOODLAND POTW,CANE CREEK
-70.447222,43.491667,BIDDEFORD WWTF,Saco River
-69.239862,45.014449,DEXTER UTILITY DISTRICT,Groundwater
-90.506306,42.734417,PLATTEVILLE CITY WWTF,LITTLE PLATTE R
-89.164556,45.113444,ANTIGO CITY SPRINGBROOK FACILI,SPRING BROOK CR
-98.315333,43.301917,ARMOUR - CITY OF,UNNAMED TRIBUTARY OF CHOTEAU CREEK
-78.85,37.327778,APPOMATTOX TRICKLING FILTER PL,PURDUMS BRANCH
-91.715083,40.02075,EWING WWTF,Middle Fabius R.
-80.100556,38.205278,MARLINTON CITY OF,Greenbrier River
-81.247926,37.857612,BRADLEY PSD,Sand Branch/Paint Ck/Kanawha
-89.246833,44.020111,SILVER LAKE SD WW TREATMENT FA,WHITE RIVER
-81.16408,39.97049,BARNESVILLE WWTP,North Fork of Captina Creek
-121.9147,37.6894,DUBLIN SAN RAMON SD WWTP,Lower San Francisco Bay
-96.729814,46.447575,ABERCROMBIE CITY OF,Upper Red
-72.863712,41.683432,PLAINVILLE WPCF,PEQABUCK RIVER
-72.645833,41.683333,ROCKY HILL WPCF,CONNECTICUT RIVER
-81.303861,39.969111,QUAKER CITY STP,LEATHERWOOD CREEK
-88.2611,37.01869,TVA KY HYDRO PLANT,TENNESSEE RIVER
-80.313976,39.251357,STONEWOOD TOWN OF,
-87.7,44.566667,LUXEMBURG WASTEWATER TREATMENT,LUXEMBERG CR
-78.13323,36.69684,SOUTH HILL WWTP,FLATCREEK
-89.803333,39.02,"STAUNTON STP, CITY OF",GINSENG CREEK
-79.93528,33.56916,WILLIAMSBURG CO/SANTEE RV WWTF,Santee River
-74.39431,41.71828,ELLENVILLE (V) STP,SANDBURG CK
-90.158333,40.791667,"MAQUON STW, VILLAGE OF",SPOON RIVER
-87.708333,38.535,ALLENDALE NORTH STP,KOKER CREEK-WABASH RIVER
-89.49,37.278333,EAST CAPE GIRARDEAU,UNNAMED TRIB OF MISSISSIPPI RIVER
-88.441667,42.1625,"HUNTLEY WEST STP, VILLAGE OF",E FORK OF S BR OF KISHWAUKEE RIVER
-66.468227,18.346617,PRASA CIALES WWTP,QB AGUAS CLARAS
-80.313834,25.603386,NATIONAL PARK SERVICE,
-77.03735,39.03215,WRAMC - GLEN HAVEN HOUSING,ANACOSTIA CREEK
-73.952083,41.980889,ULSTER WHITTIER SD STP,HUDSON R
-94.2015,39.388194,EXCELSIOR ESTATE WWTF,E. Fk. Fishing R.
-95.000206,29.729394,UNKNOWN,
-74.80532,40.51489,RARITAN TOWNSHIP STP,
-81.445278,35.26,PILOT CREEK WWTP,
-122.300275,37.918231,STEGE SD-WET WTHR SEWER BYPASS,CENTRAL BAY
-121.713511,38.194222,NORTHWEST WWTF,Sacramento River
-94.911028,29.811889,CHAMBERS COUNTY MUD 1,CEDAR BAYOU TIDAL
-87.74139,44.19694,FRANCIS CREEK WASTEWATER TRTMN,TWIN R W-VIA TRI
-66.72073,18.042741,PRASA PENNUELAS WWTP,RIO TALLABOA
-96.482667,41.830583,OAKLAND WASTEWATER TREATMENT FACILITY,LOGAN CREEK
-90.264942,34.267208,MARKS POTW,COLDWATER RIVER
-84.874271,33.424782,COWETA CO- ARNALL/SARGENT,WAHOO CR CHATT RB
-78.288436,39.035016,MIDDLETOWN STP,MEADOW BROOK-TRIBUTARY TO CEDAR CRE
-84.857167,40.970611,MONROEVILLE WWTP,AUGLAISE VIA FLATROCK CR VIA LEPPER
-93.01473,42.18547,LISCOMB CITY OF STP,
-96.551657,32.997065,SOUTH MESQUITE CREEK WWTP,"SOUTH MESQUITE CREEK, EAST FORK TRI"
-84.15237,41.264538,HOLGATE WWTP,Brinkman Ditch
-95.22825,29.849944,TIDWELL TIMBERS WWTP,GREENS BAYOU ABOVE TIDAL
-81.16941,41.54465,AQUILLA VILLAGE WWTP,UT to Cuyahoga River
-110.922889,47.392389,TOWN OF BELT - WWTP,BELT CREEK
-85.536306,38.56,WASHINGTON TOWNSHIP RSD,FOURTEENMILE CREEK TO THE OHIO RIVER
-80.723389,36.380734,DOBSON WWTP,
-99.370333,32.389278,CITY OF BAIRD WWTP,UNNAMED TRIB OF MEXIA CRK; MEXIA CR
-92.6725,42.7772,CLARKSVILLE CITY OF STP,
-76.074167,39.268611,WORTON-BUTLERTOWN WWTP,MORGAN CREEK
-83.560186,36.463972,CLAIBORNE UTILITIES DISTRICT,RUSSELL CR
-89.531722,43.321444,LODI WWTF,SPRING CR
