name,latitude,longitude
Unisea G 2,53.8796,-166.5532
Quantum Pasco Power LP,28.374622,-82.188887
Mulberry Cogeneration Facility,27.8489,-81.8775
Gaylord Container Bogalusa,30.7811,-89.8575
Alabama Pine Pulp,31.5825,-87.4889
Jackson Mill,30.364444,-81.629722
Welport Lease Project,35.354444,-119.6617
Dome Project,35.220833,-119.583056
Los Angeles Refinery Wilmington,33.7686,-118.2867
Agrium Kenai Nitrogen Operations,60.6732,-151.3784
EDF Renewable Windfarm V Inc,38.1167,-121.8333
San Gorgonio Windplant WPP1993,33.918395,-116.573906
Hewlett Packard Enterprise,34.0864,-84.2677
Graniteville Enterprise Division,33.477027,-81.982732
Riverwood International Macon Mill,32.7714,-83.6281
Orlando Cogen LP,28.442623,-81.412343
Mascoma Hydro,43.633373,-72.317162
Simplot Phosphates,41.5417,-109.1328
Sumas Power Plant,48.9905,-122.2733
Oroville Cogeneration LP,39.492,-121.5628
Domino Sugar Arabi Plant,29.9468,-90.0018
WestRock (IL),41.7697,-88.28
Blind Canyon Hydro,42.69984,-114.822603
Crotched Mountain Rehabilitation Center,42.971653,-71.87268
Sierra Pacific Sonora,37.966389,-120.317777
Formosa Plastics,30.4992,-91.1872
Village Creek Water Reclamation Facility,32.775093,-97.14209
Hoffer Plastics,41.998889,-88.302222
Horseshoe Bend Hydroelectric Co,43.904085,-116.244193
Kankakee Hydro Facility,41.1128,-87.8681
ReEnergy Lyonsdale Biomass,43.617965,-75.305443
Wheelabrator Ridge Energy,28.0274,-81.8475
Stingray Facility,29.7614,-93.6086
Southern Minnesota Beet Sugar,44.796405,-95.179787
St Josephs Hospital,27.9828,-82.4919
Sumpter Energy Associates,42.105669,-83.498845
Ferndale Generating Station,48.828996,-122.685114
Hartwell Energy Facility,34.339588,-82.819871
Venice Resources Gas Recovery,42.985,-83.9764
Charter Dura-Bar,42.2891,-88.413
Sithe Independence Station,43.495,-76.4511
Longfalls Facility,43.980806,-75.624677
Wood Road,42.772888,-84.52367
ExxonMobil Mobile Bay Onshore,30.43203,-88.18241
Spicer Meadow Project,38.3914,-120.0008
Collierville Powerhouse,38.144636,-120.380497
Ingredion Incorporated,41.7775,-87.8233
Hazelton B Hydro,42.6051,-114.093
Longview Fibre,46.103887,-122.918429
General Mills Inc,42.870968,-78.875549
YKK USA Chestney,32.8061,-83.5456
MM Yolo Power,38.596283,-121.687518
Bayville Central Facility,39.909424,-74.178041
Lochmere Hydroelectric Plant,43.473238,-71.533623
Wappinger Falls Hydroelectric,41.598395,-73.922036
Saranac Facility,44.7132,-73.4557
Curtis Palmer Hydroelectric,43.2469,-73.8281
Tanner Street Generation,42.632124,-71.313235
Massena Energy Facility,44.9503,-74.8928
Batavia Power Plant,42.9828,-78.1592
University of Arizona - Biosphere 2,32.578011,-110.852608
Warner Lambert,42.299332,-83.705318
Pratt & Whitney,41.748327,-72.636693
University of Texas at Dallas,32.9883,-96.7489
Ingredion Winston Salem,36.033761,-80.227404
Pinetree Power Fitchburg,42.5428,-71.8528
Central District Wastewater Treat Plant,25.748565,-80.152791
South District Wastewater Treatment Plt,25.549834,-80.336253
Covanta Plymouth Renewable Energy,40.0967,-75.3103
Mt Poso Cogeneration,35.576323,-119.006245
Okeelanta Cogeneration,26.5769,-80.7469
Phelps Dodge Refining,31.764458,-106.391314
American Gypsum Cogeneration,39.648565,-106.949394
St Nicholas Cogen Project,40.8222,-76.1736
JCO Oxides Olefins Plant,29.963502,-93.929737
Johnsonburg Mill,41.491466,-78.675759
Berlin Gorham,44.3889,-71.1645
NAEA Lakewood LLC,40.0613,-74.1686
Kalaeloa Cogen Plant,21.302106,-158.096318
TPC Windfarms LLC,35.05,-118.2572
Swanmill Windfarm I,33.942,-116.661
Kanaka,39.558897,-121.296117
Kekawaka Power House,40.0941,-123.508983
Schoolfield Dam,36.576778,-79.432503
International Paper Riegelwood Mill,34.3533,-78.2137
Kankakee Gas Recovery,41.0333,-87.8678
Pheasant Run Landfill Gas Recovery,42.5825,-88.0436
Woodland Landfill Gas Recovery,41.981004,-88.27452
Turnkey Landfill Gas Recovery,43.241555,-70.966404
Steamboat II,39.395603,-119.746762
Steamboat III,39.394444,-119.7475
Chino Mines,32.6956,-108.1225
Falls River Hydro,44.0597,-111.3535
Ford Hydro LP,46.383828,-115.949338
Spartanburg Water System,35.1103,-81.9675
Oyster Creek Unit VIII,28.9802,-95.342
CII Carbon LLC,29.9327,-89.9782
Sidney A Murray Jr Hydroelectric,31.088011,-91.618853
Boulder City Lakewood Hydro,40.0111,-105.3347
Boulder City Betasso Hydro Plant,40.0111,-105.3347
Difwind Farms Ltd I,33.898856,-116.57281
Difwind Farms Ltd II,33.893685,-116.567811
Difwind Farms Ltd V,33.887401,-116.578231
Difwind Farms Ltd VI,35.0506,-118.1714
Difwind Farms Ltd VIII,35.0506,-118.1714
Thundermist Hydro,41.99897,-71.517434
Heber Geothermal,32.7146,-115.518
Amalgamated Sugar LLC Nampa,43.6058,-116.5753
Lower Beaver Falls Project,43.884444,-75.430556
York Generation Company LLC,39.985641,-76.676158
Yuma Cogeneration Associates,32.728822,-114.654053
Metro Methane Recovery Facility,41.598889,-93.355
Toca Plant,29.8667,-89.8261
Hunterdon Cogen Facility,40.627823,-74.935979
Alliant SBD 9205 A Y McDonald,42.490556,-90.745
Alliant SBD 9201 Norplex,43.0906,-91.5542
Alliant SBD 8603 Donnelley,42.025,-93.441666
Alliant SBD 8501 Aegon LI,42.02425,-91.70405
Alliant SBD 9107 JBS USA,42.056,-92.8971
Alliant SBD 8602 Marion Sub,42.0289,-91.5975
Alliant SBD 9106 Rockwell CR,42.0356,-91.6458
Alliant SBD 9206 Donaldson,43.3744,-92.1331
Alliant SBD 9203 Profol,41.935,-91.6361
Alliant SBD 8601 Quad Graphics,41.7958,-92.0592
Warm Springs Power Enterprises,44.724242,-121.247729
I 95 Landfill Phase II,38.6892,-77.2375
Ormesa II,32.7881,-115.2481
Taylor Draw Hydroelectric Facility,40.106269,-108.711161
Yellowhammer Gas Plant,30.403538,-88.12833
Hendricks Regional Health,39.761513,-86.501588
Freeport McMoRan,32.66176,-108.3628
Alliant SBD 9301 Prairie Farms,42.53,-90.6847
District 100 Transco Gas Pipe Line,32.668889,-86.72
District 70 Transco Gas Pipe Line,31.24793,-90.19914
Wheelabrator Falls,40.162633,-74.768164
Port Neches Plant,29.97876,-93.952294
Goal Line LP,33.1185,-117.0995
Coram Tehachapi,35.0663,-118.339444
Genesee Power Station LP,43.08511,-83.669386
International Paper Pine Hill Mill,31.9698,-87.4806
Lateral 10 Ventures,42.647376,-114.89031
Coopersville,43.047306,-85.956173
Grand Blanc Generating Station,42.908815,-83.725085
Wheelabrator Lisbon,41.584429,-72.041629
Hermiston Generating Plant,45.8042,-119.37
Rock-Tenn Mill,32.4541,-87.9759
Boydton Plank Road Cogen Plant,37.193584,-77.467185
Live Oak Limited,35.4837,-119.0298
NYU Luthern Medical Center,40.6467,-74.0211
South Glens Falls Hydroelectric,43.304413,-73.63993
University of Iowa Main Power Plant,41.6572,-91.54
University of Illinois Abbott Power Plt,40.105169,-88.241528
Suffolk Energy Partners LP,36.7589,-76.4961
Seneca Energy,42.9281,-76.8408
Grays Ferry Cogeneration,39.942219,-75.188069
Evanston Township High School,42.044038,-87.699556
Georgia-Pacific Brewton Mill,31.077,-87.1116
CSL Behring LLC,41.1603,-87.8542
Storm Lake 1,42.6878,-95.405
Buffalo Ridge Windplant WPP 1993,44.216812,-96.237148
Domino Sugar Baltimore,39.2744,-76.5956
Saint Agnes Medical Center,36.8347,-119.7667
Avalon Hydropower,36.423715,-79.952494
Mead Coated Board,32.1761,-85.0272
Plymouth State College Cogeneration,43.7644,-71.6881
Milford Power LP,42.129361,-71.511496
New York University Central Plant,40.7899,-73.9233
University of Washington Power Plant,47.6539,-122.3036
Mile 28 Water Power Project,42.740139,-114.161173
Shepherd Center,33.8111,-84.3928
Milagro Cogeneration Plant,36.7367,-107.9417
Riverwood 100 Building,33.8775,-84.4603
Johnson County,32.3994,-97.4078
191 Peachtree Tower,33.7583,-84.3869
Smithfield Farmland Corp Bladen,34.74625,-78.807292
Wailuku River Hydroelectric,19.712994,-155.14857
Bristol Myers Squibb New Brunswick,40.475724,-74.446199
Emory Decatur Hospital,33.7919,-84.2831
Brandywine Power Facility,38.6681,-76.8678
Fort Greely Power Plant,63.973572,-145.716581
Evonik Industries AG,40.387242,-86.939136
Valdosta Water Treatment Plant,30.9136,-83.2529
Outagamie County Co-Generation Facility,44.2869,-88.3339
Gordonsville Energy LP,38.124688,-78.203543
Sun Trust Plaza,33.7625,-84.3872
South Georgia Medical Center,30.8625,-83.2894
Cox Waste to Energy,37.3208,-85.3611
MMSD Jones Island Wastewater,43.0214,-87.9014
Sun Peak Generating Station,36.1375,-115.0339
Mars Snackfood US,41.91708,-87.79218
Niagara Mill,45.7725,-87.9936
Southwestern Bell Telephone,38.627566,-90.193377
Black Creek,47.549652,-121.710517
Bassett Medical Center,42.6944,-74.9242
Phoenix Hydro Project,43.227058,-76.302137
Neenah Paper Munising Mill,46.4094,-86.6443
Milstead,33.689362,-83.990333
Atlanta Gift Mart LP,33.7611,-84.3892
Dunn Paper,44.336358,-75.50274
Kamin LLC Wrens Plant,33.273835,-82.407813
CenturyLink Regional HQ,36.0205,-78.516
Kimberly Mill,44.2769,-88.3344
Presence Saint Mary of Nazareth Hospital,41.9031,-87.6831
DSM Pharmaceuticals,35.665961,-77.35744
Peoples Generating Station,43.27975,-83.865066
Narrows (NC),35.4189,-80.0917
Falls Hydro,35.3944,-80.0753
High Rock Hydro,35.6008,-80.2339
Tuckertown Hydro,35.4856,-80.1758
Santeetlah,35.4475,-83.863889
Cheoah,35.4478,-83.9383
Calderwood,35.4923,-83.9806
Chilhowee,35.5453,-84.0503
Adrian Energy Associates LLC,41.890968,-83.99286
Georgia Pacific Center,33.757513,-84.386871
Mass Inst Tech Cntrl Utilities/Cogen Plt,42.360986,-71.093876
Enderlin,46.6144,-97.5765
Tehachapi Wind Resource II,35.1061,-118.3114
Brent Run Generating Station,43.17642,-83.847974
Martinez Refining,38.0169,-122.1117
Anheuser-Busch Newark Brewery,40.735833,-74.173055
Brooklyn Navy Yard Cogeneration,40.699357,-73.976392
Michigan Power LP,43.9375,-86.425
Ergon Refining Vicksburg,32.388271,-90.908344
Twin Bridges LFGTE,39.744983,-86.494658
Prairie View I & II LFGTE,41.4936,-86.1658
Grand Isle Gas Plant / Treating Station,29.252062,-89.9721
Alliant SBD 9403 Aegon DC,41.9167,-91.6542
Alliant SBD 9402 Climax,40.58415,-91.42453
Ridgetop,35.074,-118.3153
Panduit Tinley Park,41.5776,-87.7704
Mondelez Global LLC,42.3156,-89.0356
Keystone Recovery,41.436308,-75.598437
Richard J Donovan Correctional Facility,32.583571,-116.930907
Wellesley College Central Utility Plant,42.293927,-71.308111
EKS Landfill,44.7806,-93.3094
CT Resource Rec Authority Facility,41.750521,-72.652982
Univ of Oregon Central Power Station,44.048333,-123.073889
Monterey One Water,36.7056,-121.7714
Hudson Falls Hydroelectric Project,43.2958,-73.5956
Deercroft I & II LFGTE,41.6514,-86.9036
ExxonMobil Hawkins Gas Plant,32.607778,-95.206388
Cargill Salt,42.8183,-82.4856
Alliant SBD 9302 Aegon NP,42.0264,-91.7042
Alliant SBD 9502 Eaton,42.83815,-93.60325
Dixon Hydroelectric Dam,41.845306,-89.481286
Sauder Power Plant,41.515211,-84.293549
New Mexico State University,32.164818,-106.451281
Big Spring Wind Power Facility,32.2075,-101.388333
Ocean County Landfill,40.024937,-74.250137
Harris Energy Realty,42.205236,-72.592862
Salem Energy Systems LLC,36.191241,-80.183458
Crestwood Dothan,31.262356,-85.402737
Woodridge Greene Valley Treatment Plant,41.74,-88.06
Pine Tree Acres,42.764456,-82.747087
Indiana Harbor E 5 AC Station,41.6844,-87.4214
Salton Sea Power Gen Co - Unit 4,33.157,-115.6386
Wheelabrator Portsmouth,36.8083,-76.3036
Murphy-Brown LLC,34.9944,-78.1583
Thornwood High School,41.5839,-87.6047
Thornridge High School,41.6225,-87.5978
Nashua Plant,42.73227,-71.522418
K W Company,42.59483,-114.435295
Montgomery Creek Hydro,40.846806,-121.956446
LSP-Cottage Grove LP,44.7956,-92.9119
LSP-Whitewater LP,42.855463,-88.72992
Greene Valley Gas Recovery,41.73379,-88.084908
Sweeny Cogen Facility,29.0728,-95.745
Yates Gas Plant,30.8847,-101.9208
Dighton Power Plant,41.8312,-71.1239
Papillion Creek Wastewater,41.0772,-95.87
De Pere Energy Center,44.44861,-88.07204
Androscoggin Energy Center,44.506315,-70.242312
Missouri River Wastewater Treatment,41.2033,-95.9292
Davenport Water Pollution Control Plant,41.4928,-90.6275
University of Tennessee Steam Plant,35.949209,-83.926065
Opryland USA,36.211389,-86.694444
Rio Bravo,35.026,-106.644
Mid-Georgia Cogeneration Facility,32.4856,-83.6039
Berkshire Power,42.0476,-72.6478
Bridgeport Energy Project,41.1692,-73.1844
Cherokee County Cogen,35.0727,-81.613
Boise Cascade Pulp & Paper Mill,31.4894,-87.8989
Mansfield,42.040141,-71.213784
Pasadena Cogeneration,29.72475,-95.176479
Tiverton Power Plant,41.6422,-71.1706
Sierra Pacific Anderson Facility,40.4731,-122.3206
Axiall Plaquemine,30.2586,-91.185
Jameson Gas Processing Plant,32.05,-100.6917
Bridgeport Gas Processing Plant,33.195763,-97.802547
Livingston Generating Facility,40.9314,-88.6548
Tenaska Georgia Generation Facility,33.3516,-84.9996
Tenaska Frontier Generation Station,30.5924,-95.9178
Batesville Generation Facility,34.3356,-89.9275
Black Hawk Station,35.6957,-101.36
Mustang Station,32.9728,-102.7417
Heat Recovery Coke Facility,41.6789,-87.42
MPEA Energy Center,41.852709,-87.61851
Maine Independence Station,44.8242,-68.7094
Lakeview Gas Recovery,42.060172,-80.020765
Pine Bluff Energy Center,34.2181,-91.9025
Red Hills Generating Facility,33.3761,-89.2183
Desert Star Energy Center,35.788889,-114.994167
Millennium Power,42.112291,-72.015113
Brownsville Peaking Power,35.5438,-89.198
Crockett Cogen Project,38.0569,-122.2161
Gregory Power Facility,27.88929,-97.258417
Zeeland Generating Station,42.8206,-85.9975
Dearborn Industrial Generation,42.3026,-83.154
Taft Cogeneration Facility,29.9888,-90.4599
Plummer Cogen,47.331006,-116.890352
Midlothian Energy Facility,32.4302,-97.0537
MM Taunton Energy,41.923068,-71.086412
MM San Diego-Miramar,32.844845,-117.162747
Portside Energy,41.6317,-87.1728
Lamar Power Project,33.6308,-95.59
NRG Sterlington Power,32.6889,-92.0811
"Rumford Power, Inc",44.5303,-70.5219
Kalamazoo River Generating Station,42.281345,-85.494956
Livingston Generating Station,45.030397,-84.730795
Klamath Cogeneration Plant,42.173889,-121.810556
Sabine Cogen,30.0444,-93.771389
Rhode Island State Energy Center,41.8017,-71.5186
Rocky Road Power LLC,42.0931,-88.2397
Madison,39.4522,-84.4647
Vermillion Energy Facility,39.922328,-87.446358
Sutter Energy Center,39.053139,-121.695873
Rockingham County CT Station,36.3297,-79.8297
RS Cogen,30.221,-93.2992
NAFTA Region Olefins Complex Cogen Fac,29.954321,-93.883592
Magic Valley Generating Station,26.3403,-98.19
Griffith Energy LLC,35.054029,-114.133272
Vansycle,45.936157,-118.65999
Milford Power Project,41.224355,-73.099728
Manchief Electric Generating Station,40.217143,-103.68504
Walton County Power LLC,33.8148,-83.6954
Desert Basin,32.9042,-111.7889
Kendall County Generation Facility,41.4797,-88.2581
Tenaska Gateway Generating Station,32.017826,-94.619743
Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
Alliant Energy Neenah,44.1936,-88.5064
Rio Nogales Power Project,29.593056,-97.973215
Walton Discover Power Facility,32.54098,-85.038879
Wolf Hollow I LP,32.33422,-97.731686
Hawk Road Facility,33.358472,-84.991391
Hays Energy Project,29.7806,-97.9894
Green Country Energy LLC,35.9833,-95.9346
Worthington Generation LLC,39.0708,-87.0128
Lake Road Generating Plant,41.872043,-71.895799
La Paloma Generating Plant,35.2956,-119.5919
Bank of America Plaza,33.7708,-84.3861
Guadalupe Generating Station,29.6244,-98.1419
Lost Pines 1 Power Project,30.1478,-97.2714
MM Albany Energy,42.704391,-73.850866
MM Prince William Energy,38.638333,-77.414722
MM Tulare Energy,36.388,-119.394
MM Lopez Energy,34.2925,-118.389444
MM Hartford Energy,41.7861,-72.6544
Bluegrass Generating Station,38.3902,-85.4133
Calcasieu,30.1608,-93.345
Broad River Energy Center,35.0786,-81.575
Bastrop Energy Center,30.1458,-97.55
Granite Ridge,42.9042,-71.4261
Bosque County Peaking,31.8594,-97.3586
Acadia Energy Center,30.428611,-92.413056
Eastman Cogeneration Facility,32.4481,-94.6903
South Point Energy Center,34.8678,-114.5317
Dogwood Energy Facility,38.7931,-94.3006
Rathdrum Power LLC,47.7858,-116.9203
Sunrise Power LLC,35.2097,-119.585
Nelson Energy Center,41.774444,-89.607222
Aera San Ardo Cogen Facility,35.953293,-120.859952
Aera South Belridge Cogen Facility,35.4292,-119.6864
Channelview Cogeneration Plant,29.836952,-95.121744
Cordova Energy,41.712216,-90.279679
Osceola (FL),28.1289,-81.0978
Ontelaunee Energy Center,40.4219,-75.9356
Springdale 1 & 2,40.546667,-79.768333
Caledonia,33.6464,-88.2717
Riverside Generating LLC,38.191661,-82.604586
Elwood Energy LLC,41.4388,-88.1236
Arapahoe Combustion Turbine Project,39.6692,-105.0018
Gibson City Energy Center LLC,40.4705,-88.3987
Pinckneyville,38.1114,-89.3467
Ponnequin Phase 1,40.99616,-104.824943
Kinmundy,38.7619,-89.0128
Corpus Christi Energy Center,27.8139,-97.4283
Valmont Combustion Turbine Project,40.0205,-105.2009
Lake Benton I,44.2917,-96.375
Afton Generating Station,32.114185,-106.846483
ANP Bellingham Energy Project,42.110577,-71.453468
ANP Blackstone Energy Project,42.059876,-71.515811
Odessa-Ector Power Plant,31.8403,-102.3264
Morris Cogeneration LLC,41.411944,-88.332778
Los Medanos Energy Center,38.030071,-121.873004
Hinds Energy Facility,32.378969,-90.219906
Attala,33.0147,-89.6753
Harry L. Oswald,34.5923,-92.2166
Lincoln Generating Facility,41.393315,-87.943612
Ennis Power Company LLC,32.32,-96.675
Wheatland Generating Facility,38.6716,-87.2931
Oneta Energy Center,36.0119,-95.6967
Freestone Energy Center,31.8907,-96.1131
Hardinsburg Electric Generating Station,37.766667,-86.543888
Greenville Electric Generating Station,40.075783,-84.615136
Montpelier Electric Generating Station,40.6206,-85.3057
Jack County,33.101,-97.9574
Liberty Electric Power Plant,39.8614,-75.3358
Marshall Energy Facility,37.0286,-88.3958
Handsome Lake Energy LLC,41.2908,-79.8061
Audrain Generating Station,39.3092,-91.5369
Lee Energy Facility,41.8287,-89.4054
Energy Shelby County,39.2794,-88.4772
NRG Rockford I,42.238558,-89.101202
Red Oak Power LLC,40.448674,-74.348879
Hog Bayou Energy Center,30.7478,-88.0575
Santa Rosa Energy Center,30.5664,-87.115
Astoria Gas Turbines,40.787,-73.9048
Doyle Energy Facility,33.837699,-83.699577
Tuscola Station,39.798175,-88.349771
"Darby Power, LLC",39.7139,-83.1778
Tait Electric Generating Station,39.727679,-84.209489
University Park South,41.440893,-87.753189
Gleason Generating Facility,36.2454,-88.612
Eddy County Generating Station, , 
Crete Energy Venture LLC,41.429444,-87.6187
Whiting Clean Energy,41.6739,-87.4775
Bowling Green Generating Station,41.397369,-83.641236
Galion Generating Station,40.7167,-82.789
Napoleon Peaking Station,41.4079,-84.1095
Lake Benton II,44.129369,-96.116971
Edward L. Addison Generating Plant,32.9111,-84.3064
TVA Southaven Combined Cycle,34.9939,-90.0378
Jackson Generating Station,42.2488,-84.3767
Tenaska Lindsay Hill Generating Station,32.6514,-86.7386
State Farm Support Center East,34.086,-84.245
Ceredo Generating Station,38.3681,-82.5339
Beaver Creek Gas Plant,42.8475,-108.3136
Aurora,41.8151,-88.2265
Southeast Chicago Energy Project,41.7181,-87.5449
Arlington Valley Energy Facility,33.3417,-112.8897
Front Range Power Plant,38.6281,-104.7069
Big Sandy Peaker Plant,38.3441,-82.5938
Wolf Hills Energy,36.6644,-82.1044
Oleander Power Project LP,28.3661,-80.7947
Storm Lake II,42.8417,-95.405
Medway Hydro,45.6072,-68.5453
Decatur Energy Center,34.6292,-87.0214
