longitude,latitude,name
-77.637222,38.9775,Aldie Wastewater Treatment Pla
-118.702528,34.078278,Tapia Wtr Reclamation Fac
-82.322028,29.656917,City Of Gainesville
-88.341667,40.31,"Fisher Stp, Village Of"
-73.928556,42.648944,Voorheesville (V) Sd#1 Stp
-96.416361,33.295111,City Of Blue Ridge Wwtp
-81.199444,35.166111,Crowders Creek Wwtp
-90.184722,38.868611,Rivers Project Office
-88.13813,42.00023,Mwrdgc Hanover Park Wrp
-82.603907,37.136225,Pound Wwtp
-116.141944,33.655556,Coachella Sd Wwtp
-96.454167,33.066389,Little Ridge Park Wwtp
-95.71305,40.14198,Verdon Wastewater Treatment Facility
-84.25091,39.681241,Montgomery Co Western Regional
-89.8369,31.2519,Columbia Potw - North
-92.110403,37.74945,"Flw-Ait Complex, Barracks/Cof"
-86.294444,37.875833,Irvington Stp
-90.474056,38.469611,"Npsd, Terry Jean Acres Wwtf"
-81.165141,39.202884,Cairo Town Of
-84.1741,40.72503,Shawnee No 2 Wwtp
-75.833827,39.601223,Elkton Wwtp
-88.87,40.73,"Gridley Stp, Village Of"
-73.713028,42.683083,Rensselaer County Sd#1 Wwtp
-92.91583,41.88639,"Laurel, City Of Stp"
-80.551389,37.566667,Union Town Of
-78.7167,33.8214,N Myrtle Beach/Crescent Beach
-82.144532,40.941184,Hidden Acres Campground Inc
-87.441944,37.183889,South Hopkins Regional Wwtp
-83.781944,42.161389,Saline Wwtp
-112.773022,40.213831,U.S. Army Dugway Proving Grnds
-78.764444,36.543333,Virgilina Town Of
-105.304167,39.530556,Conifer Metropolitan District
-95.083806,30.702111,Memorial Point Ud Wwtp
-80.05147,26.71525,East Central Regional Wwtp
-95.427694,31.1235,City Of Lovelady Wwtp
-98.739084,42.208364,Chambers Wastewater Treatment
-80.216448,40.483401,Pa Air National Guard Base
-72.195361,41.17125,Plum Island Animal Disease Ctr
-82.88815,38.75576,Sciotoville Wwtp
-106.8244,40.3475,Lake Catamount #1 Metro Dist
-90.430365,30.41325,"Ponchatoula, City Of- Wastewater Treatment Facility"
-96.278556,33.5895,City Of Ector - Wwtp
-88.832194,34.350611,Sherman Potw
-90.588861,38.422444,Byrnes Mill South Wwtp
-71.80769,42.77235,Greenville W W T F
-93.565634,31.173397,Toledo Bend Dam
-68.3483,45.5136,Mattawamkeag Wwtf
-89.181803,33.868822,Vardaman Potw
-78.3028,36.6,John H Kerr Powerhouse
-92.789389,39.409333,Salisbury 6 Acre Lagoon
-94.845194,32.507639,City Of White Oak Wwtp
-95.979556,35.594278,"Okmulgee, City Of"
-93.993472,39.72775,"Hamilton, City Of"
-122.66231,45.62454,Fhwa - Gtsr Mp 23.3 Slope Repair
-81.642222,29.631944,"Palatka, City Of"
-92.536306,40.109583,Village Of Millard Wwtf
-92.2164,34.7353,Lrwu-Adams Field Wastewater Treatment Facility
-88.21675,34.952889,Tri State Commerce Park
-77.474141,36.804201,Jarratt Sewage Treatment Plant
-95.401882,29.991332,Harris County Ud 16 Wwtp
-95.626503,33.147346,Sulphur Springs Wwtf
-103.451858,43.87971,Usnps - Mt. Rushmore National
-94.624485,38.929951,Joco Tomahawk Creek Wwtp
-95.544167,30.350278,Montgomery County Mud #42
-80.76821,40.20022,Dillonvale-Mt Pleasant
-94.04633,31.972001,City Of Joaquin Wwtp
-98.865806,29.180389,City Of Natalia Wwtp
-80.607778,28.234444,Repair Pavement Rescue Road Ph
-94.702821,32.421345,City Of Lakeport Wwtf
-82.229694,39.446639,Nelsonville Stp
-95.5525,29.603889,Ft Bend County Wcid 2
-91.515306,40.115778,Canton Wwtf
-89.496667,39.125,"Taylor Springs Stp, Village Of"
-90.098333,38.073333,Prairie Du Rocher Stp
-81.714722,30.548889,Va Jacksonville National Cemet
-80.108983,35.938066,Westside Wwtp
-119.039,34.1849,Camrosa Wd Wwrp
-80.325556,27.341111,Social Security Administration
-78.11444,36.95765,Kenbridge Stp
-72.262856,41.945652,Stafford Wpcf
-79.857283,39.678641,Cheat Lake
-92.393278,38.864528,Bcsd University Estates
-87.073278,38.447639,Jefferson Township Rsd
-76.078472,39.707809,Rising Sun Wwtp
-95.3775,30.0115,Woodcreek Mud - Wwtp
-88.524167,37.740833,"Harrisburg Stp, City Of"
-88.075556,41.97,Roselle-J.L. Devlin Stp
-80.6106,38.3611,Camden On Gauley Town Of
-83.225173,35.067592,Highlands Wwtp
-96.483472,42.152444,Walthill Wastewater Treatment
-93.94185,32.420433,Greenwood Municipal Wastewater Treatment Facility
-91.676667,40.500278,Revere Wwtf
-99.778667,30.918778,City Of Menard Wwtf
-91.3147,47.2683,Beaver Bay
-88.686944,43.510028,Burnett San Dist Wastewater Tr
-93.857,44.508,Lesueur
-71.788682,42.212316,Upper Blackstone Wpad
-85.18196,30.10174,"Wewahitchka, City Of (Stp)"
-88.69611,35.86778,Usa Milan Army Ammo Plt
-108.100278,38.750278,Delta Wwtf
-97.509033,46.053592,Rutland City Of
-90.328333,40.346667,"Ipava Stp, Village Of"
-95.208268,29.59801,Sagemont Wwtp
-78.8825,38.297778,Weyers Cave Stp
-94.95475,48.77279,Williams Wwtp
-96.661083,32.428472,Palmer Wwtf
-90.128333,40.946667,Spoon Valley Lake Sd Stp
-88.616389,41.311667,Seneca Wtp
-105.022083,40.556611,Drake Wwtp
-158.262686,21.568656,Kaena Point Satellite Tracking Station
-84.305833,33.377944,Hampton Wpcp
-85.18463,38.67672,"Worthville, City Of"
-75.476306,43.783833,Lowville (V) Municipal Pcp
-85.210833,38.682778,"Prestonville, City Of"
-85.078889,42.973611,Ionia Wwtp
-95.644897,39.071833,Topeka Oakland Wwtp
-90.1645,37.421778,Marquand Wwtp
-90.820472,38.494111,Gray Summit S D/Franklin
-92.08558,42.69945,Oran Community Sanitation District
-99.6315,44.075972,West Brule Lagoon North
-80.7701,41.7381,Meadowood Allotment Wwtp
-74.463259,40.775445,Woodland Wpcu
-82.72364,38.51522,"Flatwoods, City Of"
-92.167954,37.722966,"Flw - Prime Power School, Ta244"
-87.74138,43.99747,A H Stock Mfg & Stocks Dnr Clu
-90.289354,40.90012,"Knoxville Stp, City Of"
-93.116345,40.187133,Milan Wwtf
-121.258778,38.556306,Aircraft Control & Warning Site Gw Treatment Facility
-95.416028,30.037694,Harris County Wcid 99
-85.97386,33.963987,Gadsden East River Wwtp
-98.910556,48.013333,Spirit Lake Casino Wastewater Treatment Lagoons
-90.868667,38.461889,"Fcpwsd #3,Golden Pond"
-76.918056,36.673611,Franklin City - Wastewater Tre
-82.9625,38.725833,South Shore Stp
-89.199722,37.275,"Ullin Stp, Village Of"
-95.783833,29.711889,Ft Bend County Mud 34 Wwtp
-94.2783,39.103,Lake City Aap - Bldg 3A
-95.1508,41.2258,Griswold City Of Stp
-98.119444,26.13575,Mhwsc Balli Rd Reg Wwtf
-92.593495,34.55176,"Benton, City Of"
-98.732065,43.725493,"White Lake, City Of"
-95.376104,30.088801,Spring Trails Wwtf
-77.18712,43.23112,Williamson (T) Stp
-76.507583,42.450083,Ithaca Area Wwtf
-116.202583,47.541312,South Fork Coeur D'Alene River Sewer District - Page Wwtp
-81.391944,38.202778,Pratt Town Of
-75.791305,41.042028,Ag-Mar  Estates Wwtp
-119.986,46.9419,Vantage Potw
-92.636944,45.249611,Amani San Dist Wwtf
-85.593611,38.121111,Cedar Creek Wqtc Msd
-112.0956,46.6257,Helena Sand And Gravel Fort Harrison Storm Water Restoration
-117.8355,33.6705,Michelson Wrp
-115.560778,32.792917,Imperial Cnty Gateway Of Ameri
-100.60142,40.18694,Mccook Wastewater Treatment Facility
-100.709472,43.875389,"Murdo, City Of"
-95.261361,36.515833,Big Cabin Public Works Auth
-77.04719,42.141439,Corning (C) Wwtp
-83.291111,42.946667,Metamora Wwsl
-92.9211,34.2442,"Donaldson, City Of"
-88.816667,43.338889,Lowell Wwtf
-106.323315,31.649835,Roberto R. Bustamante Plant
-117.958311,47.884989,Wellpinit Sanitation & Maint F
-81.06929,32.0726,Savannah Travis Field Wpcp
-74.563333,41.707778,Woodridge (V) Wwtp
-82.024851,37.978711,Chapmanville Town Of
-80.468146,39.056483,Weston City Of
-96.225889,28.864694,Matagorda County Wcid #5_Wwtf
-89.44,37.225,Thebes Stp
-71.487004,41.726768,West Warwick Wwtf
-71.906184,41.905931,Putnam Wpca
-89.89825,34.807083,Short Fork Wastewater Treatment Facility
-91.36146,41.38466,Conesville City Of Stp
-76.873332,40.942897,Kelly Township Municipal Authority Wwtp
-92.704496,41.579103,Searsboro City Of Stp
-91.87987,42.45618,Independence City Of Stp
-86.257778,33.849444,Ashville Lagoon
-103.40977,46.17197,Bowman City Of
-92.148558,37.725297,Flw - Ta 210 Evasive Driving Course
-90.8683,42.5844,Rickardsville City Of Stp
-84.243251,35.791744,Tva-Fort Loudoun Hydro
-75.376083,38.686806,Georgetown Town Council
-100.00975,40.30329,Holbrook Wastewater Treatment Facility
-94.1842,35.9399,"West Fork, City Of"
-94.896028,30.036194,Dayton Southwest Wwtf
-82.486806,41.102306,Indian Trail Campground
-82.323056,27.857778,Usps Riverview Main Office
-76.912778,37.363056,Hideaway Stp
-93.667,45.759639,Milaca
-82.463333,36.777778,Scott County Schools - Twin Sp
-82.179001,35.424564,Lake Lure Wwtp
-84.04161,35.096783,Murphy Wwtp
-101.061944,45.431944,Timber Lake- City Of
-122.486389,47.788889,Kitsap County Kingston Wwtp
-76.161667,38.989444,Queenstown Wwtp
-83.88416,32.54958,Woolfolk Chemical Works.
-80.33312,41.996445,Girard Boro Stp
-73.945111,42.074389,Saugerties (V) Dock Street Stp
-89.418333,39.585,South Fork Sd Stp
-85.706778,41.683944,Middlebury Wwtp
-91.20233,30.5338,"Baton Rouge, City Of"
-86.155542,35.20425,Winchester Stp
-113.785017,42.554631,"Burley, City Of - Burley Wwtp"
-76.916363,40.250089,U S Postal Service
-107.85141,37.32545,South Durango Sanitation Dist
-87.874444,47.468056,Grant Township
-95.588852,43.884031,Fulda
-74.814333,39.085113,Middle Township Stp
-88.463583,44.228611,Grand Chute Menasha West Wwtf
-93.7875,43.2225,Crystal Lake City Of Stp
-88.063333,41.939722,Bloomingdale-Reeves Wrf
-87.189444,36.643333,Guthrie Stp
-77.931112,40.430354,Mill Creek Area Stp
-83.900167,34.411361,Fieldale Farms Corp
-107.019444,40.480278,Milner Community Wwtfmmunity
-122.920929,48.533182,Fisherman Bay Stp
-80.869222,40.791167,Columbiana Co Gilford Lake Stp
-87.989722,38.238889,"Grayville Stp, City Of"
-92.664,33.1734,El Dorado Water - South Plant
-93.816017,32.086551,"Grand Cane, Village Of- Sewage Treatment Plant"
-95.355194,29.224111,City Of Danbury Wwtf
-100.3594,48.9832,Lake Metigoshe Recreation
-74.304591,40.513994,Keasbey Stp
-82.356389,38.171694,East Lynn Lake (Office)
-70.808556,43.225417,South Berwick Sd Wwtf
-92.561222,40.155583,Kirksville Wwtp
-89.581667,41.353333,"Wyanet Stp, Village Of"
-95.55578,42.95357,Calumet City Of Stp
-94.8806,42.2642,Auburn City Of Stp
-91.33125,38.674667,"Berger Wwtf, City Of"
-84.315414,37.645454,Richmond Silver Creek Stp
-85.127,38.635,Carrollton Regional Wwtp
-123.8575,45.454694,"Tillamook, City Of"
-80.139973,26.926892,"Jupitor, City Of - Loxahatchee Environmental Control District Wwtp"
-73.919139,40.787833,Nycdep - Ward'S Island Wpcp
-88.371667,42.091667,"Gilberts Stp, Village Of"
-92.46387,41.32095,Rose Hill City Of Stp
-95.67725,29.782611,Harris Co Mud 216 Wwtf
-92.116586,37.737328,Flw - 4Th Med Headquarters
-80.486944,27.365833,Fema Site At St Lucie Fairgrou
-84.0875,43.516667,Tittabawassee Twp Wwtp
-81.573333,35.101944,Blacksburg/Canoe Creek (New)
-70.875592,42.529195,South Essex Sewerage Dist Wwtp
-80.628001,40.052854,Triadelphia Town Of
-107.938889,45.315278,Usbor-Yellowtail Dam
-91.927056,36.059361,"Melbourne, City Of-Wwtp"
-94.40817,42.27123,Farnhamville City Of Stp
-93.47691,41.50459,Carlisle City Of Stp
-79.82198,38.436518,National Radio Observatory
-121.915278,37.684444,Lavwma Export And Storage
-65.885165,18.436058,Prasa Carolina Wwtp
-73.792111,42.349472,Coxsackie (V) Stp
-90.31,41.168333,"Woodhull South Stp, Village Of"
-86.515944,39.007113,Monroe Lake Us Army Corps Of E
-105.074167,38.388056,Rainbow Park  Wwtp
-82.414333,40.702306,Lucas Wwtp
-109.813783,40.229933,Randlett Wwtf - Ute Tribe
-86.525778,30.619944,Eglin Afb Contract 01-Fl-Trrcd
-107.769194,38.772417,Hotchkiss National Fish Hatchery
-104.70141,38.83709,Industrial-Peterson Afb
-115.9812,46.1329,"Kooskia, City Of - Kooskia Wwtp"
-92.90028,41.14111,Lovilia City Of Stp
-90.074889,43.143278,Spring Green Golf Club Sd #2 W
-83.797551,32.09161,City Of Vienna
-84.12224,40.78415,American-Bath Wwtp
-82.68637,41.04113,Coble Village Mhp
-83.54813,40.22632,North Lewisburg Wwtp
-122.288889,38.016694,Hercules Wwtp
-81.405111,30.387444,Naval Station Mayport
-107.92155,40.03482,Meeker Sanitation District
-89.339167,42.023889,"Oregon Stp, City Of"
-85.830444,40.512528,Swayzee Wwtp
-97.403167,47.352233,Clifford City Of
-95.601667,45.315,Benson
-79.364757,39.817299,Confluence Borough Mun Auth
-85.983333,38.266667,Greenville Municipal Stp
-84.839035,33.232626,"Grantville, City Of"
-89.619917,36.568056,Howardville Wwtf
-74.259028,40.60025,Rahway Valley Sewerage Auth
-100.805522,46.773419,Bismarck City Of
-86.530361,39.026639,South Central Rsd Caslon Wwtp
-80.42978,35.711806,City Of Salisbury Wwtp
-90.589472,43.720778,Ontario Wastewater Treatment F
-88.722282,35.954233,Milan Stp
-98.104444,28.329444,City Of George West Wwtp
-82.468998,39.534384,Lake Moor Estates Subdiv
-81.86291,41.00272,Seville Wwtp
-72.113507,43.379784,Sunapee W W T F
-84.594378,35.48063,Athens Ramada  Inn
-89.941944,38.5125,St. Clair Township Lincolnshire Stp
-81.5729,40.64876,Beach City Wwtp
-88.396223,42.786586,East Troy Wastewater Treatment
-82.663056,36.532778,Mount Carmel Potw
-77.783889,37.7075,Oilville Wastewater Treatment
-97.44775,30.156861,Windmill Ranch Wwtp
-89.040694,34.35725,Ecru Potw
-102.74392,48.317844,Nd Dot White Earth Rest Area
-98.36621,48.30506,Lawton City Of
-87.630071,41.51337,Thorn Creek Basin Sd Stp
-74.784472,41.747611,Swan Lake Stp
-79.154474,39.911745,Rockwood Boro Stp
-82.452587,34.532893,Belton/Ducworth Wwtp
-133.313889,56.158056,El Capitan
-94.0478,41.1211,Lorimor City Of Stp
-95.78615,42.47358,Correctionville City Of Stp
-80.687302,40.023685,Sunnyside Estates
-94.24289,40.70529,Mount Ayr City Of Stp
-91.024504,30.854881,"Clinton, Town Of- Wastewater Treatment Facility"
-104.058889,39.625556,"Deer Trail, Town Of"
-75.60111,40.31969,Swamp Creek Stp
-85.554056,38.8855,Dupont Wwtp
-86.628389,41.306083,Knox Municipal Wwtp
-93.555278,41.955833,Ames Water Pollution Control Facility
-90.3163,32.3557,Clinton Potw - Northeast
-80.50104,35.88576,Dutchman Creek Wwtp
-80.84,35.7375,Third Creek Wwtp
-97.608056,32.008472,City Of Morgan Wwtf
-84.471389,36.711111,Mccreary Co Stp
-84.40421,41.4273,Evansport Wwtp
-91.608194,37.617139,Wentworth Wastewater Treatment Plant
-95.20443,42.05499,Vail City Of Stp
-88.031722,45.077222,Coleman Wastewater Treatment F
-75.88798,40.577594,Lenhartsville Borough Stp
-95.15777,42.45788,Early City Of Stp
-95.408806,30.217417,Town Of Woodloch Wwtf
-96.18937,42.48316,Lawton City Of Stp
-93.71163,44.83042,Laketown Township
-105.273056,39.935556,Eldorado Springs Wwtf
-78.742242,40.311742,Beautyline Stp
-117.11138,33.10517,Hale Avenue Rrf
-78.067504,40.384796,U S Army Corps Eng - 7 Points Rec Area Wwtp
-81.51431,39.5229,Lowell Wwtp
-75.674872,35.900248,Manteo Wwtp
-76.21075,43.271028,Caughdenoy Sd
-98.2875,29.543611,Randolph Air Force Base Ms4
-81.741611,41.273528,Medina County Comm Sd 300
-95.801115,43.618946,Rushmore
-81.13778,41.66176,Sunshine Acres Wwtp
-75.277676,40.375104,East Rockhill Twp Stp
-104.69935,38.71862,Polte Home Corp-Mesa Ridge
-75.39038,39.89301,Rose Valley Boro Stp
-92.549408,44.268465,Mazeppa Wwtf
-82.195,41.296222,City Of Oberlin
-75.446031,39.51428,Leisure Arms
-66.996011,18.252731,Prasa Las Marias Wwtp
-82.5,34.65,West Pelzer Wwtf
-88.871449,35.634517,Jackson Energy Authority
-92.361222,40.49425,Downing Wwtf
-123.434251,48.120536,Sekiu Stp
-87.625017,36.375053,Erin Stp
-88.225278,41.763056,Us Postal Serv Fox Valley Pdc
-108.682667,43.241889,Pavillion Wastewater Lagoon
-84.971345,45.374218,Petoskey Wwtp
-76.891363,40.291755,U S Postal Service
-106.122593,38.087686,"Saguache, Town Of"
-83.925,43.991667,Standish Wwtp
-103.492308,43.714816,Sd Dept. Gf&P - Blue Bell
-76.565789,38.524567,Prince Frederick Wwtp
-80.177282,40.588123,Bell Acres Municipal Sew Auth
-76.472726,40.981198,Montour Township
-83.15562,39.88305,Oakhurst Knolls Wwtp
-85.521389,41.931389,Centreville Wwsl
-149.58181,61.31976,U.S. Army Corps Of Engineers
-83.192778,43.407222,Kingston Wwsl
-90.619,38.499417,Eureka Wwtf
-80.213611,34.223611,Bishopville Wwtf
-77.500278,39.7075,Fort Ritchie Water Filtration
-86.464722,36.324722,Boxwell Reservation Stp
-116.330645,43.668151,"Boise, City Of - West Boise Wwtp"
-116.640444,48.251528,"Dover, City Of"
-84.374825,33.256317,Griffin Shoal Creek Wpcp
-72.139237,42.350037,Hardwick W P C - Wheelwright
-80.148947,40.538401,Sewickley Heights Manor Stp
-92.6203,41.31222,Oskaloosa City Of Stp (Northeast)
-108.140278,35.698333,Crown Point Sewage Lagoons
-86.643052,36.294495,Rockland Recreation Area
-89.581944,39.793611,Springfield Msd-Sugar Crk Stp
-86.171167,41.451333,Bremen Wwtp
-84.570776,34.135037,Rose Crk. Reuse
-92.4421,44.6091,Bay City Village
-99.333635,42.608513,Newport Wastewater Treatment Facility
-74.710661,40.394828,Cherry Valley Stp
-74.987425,39.96261,Moorestown Township Stp
-74.9195,40.02879,Willingboro Water Pol Ctrl Fac
-122.77248,45.29391,"Wilsonville, City Of"
-120.842,44.3027,Prineville  Stp
-96.343338,41.451134,Arlington Wastewater Treatment Facility
-79.862951,35.377416,Troy Wwtp
-96.64502,40.62487,Hickman Wastewater Treatment Facility
-95.79599,45.021,Watson
-93.569028,38.71825,Whiteman Afb
-78.087614,41.320146,Grove Twp Crestline Stp
-86.873917,41.000694,Francesville Municipal Wwtp
-95.63111,41.12369,"Silver City, City Of Stp"
-77.984389,39.401889,Wv Air National Guard - Replac
-76.994,40.2295,Naval Support Activity Mechanicsburg
-97.980141,43.555283,Ethan - Town Of
-83.126828,36.162596,Mcdonald Elem
-83.539336,35.961478,Tva - Douglas Hydro
-98.401353,46.341008,Fairview Colony
-84.647157,35.095075,Tva Ocoee #1 Hydro
-82.744317,36.184825,Suburban Terrace Apts & Restau
-89.910472,43.469167,Rock Springs Wwtf
-83.37504,41.13038,Hammer Heinsman Wwtp
-91.71196,41.46946,Kalona City Of Stp
-91.82672,40.86746,Stockport City Of Stp
-81.503194,31.1675,City Of Brunswick -Academy Creek
-91.608194,37.617139,Flw - Range 27
-96.65977,43.595252,"Sioux Falls,  City Of"
-105.149444,40.5775,Vector-Borne Infection Disease
-92.908833,46.018806,Hinckley Wwtf
-82.38,38.89,Village Of Rio Grande
-157.891475,21.322715,Us Postal Service Vehicle
-88.24899,42.99775,Waukesha City Wwtf
-81.678148,38.371996,Sanitary Board Of The City Of
-79.236694,38.89,Big Bend Campground
-92.135109,37.724523,Flw - Emergency Vehicle Training Pad
-96.357904,43.993929,Pipestone Wwtf
-99.11957,46.89118,Cleveland City Of
-123.29,43.39,Sutherlin  Stp
-75.127815,39.922835,Camden County Mua
-74.007778,41.965333,Ulster (T) Sd Stp
-89.923611,32.505833,Prvwsd/Lake Harbor
-104.899722,38.843889,Crystal Kangaroo Campground
-92.63925,44.203431,Pine Island
-103.0958,44.14806,Usaf - Ellsworth Afb
-94.43,45.455,Cold Spring Wwtf
-66.27878,18.148847,Prasa Aibonito Wwtp
-64.70792,17.74525,Anguilla Wastewater Treatment Facility
-64.855974,18.326343,Vessup Bay Wtp
-77.484709,39.27677,Adamstown Wwtp
-84.395757,35.031191,Copper Basin Pub. Util. Stp
-93.3203,39.467269,Bosworth Wwtf
-92.553333,44.985,Roberts Wastewater Treatment F
-82.56337,27.48264,Bradenton Wwtp City Of
-80.963611,27.225,Kissimmee River Restoration Pr
-75.681855,40.340373,Boyertown Boro Stp
-77.218316,39.17594,Cabin Branch Wwtp
-95.320392,48.907992,Warroad
-117.083003,46.908691,Palouse Stp
-81.165306,37.928889,Glen Jean Armed Forces Complex
-96.11945,40.793361,Avoca Wastewater Treatment Facility
-94.778333,45.135,Atwater
-84.299922,35.88341,Tva - Melton Hill Hydro
-80.516458,40.366736,Hanover Twp Sew Auth
-101.06416,46.870464,Crown Butte Coop
-84.640833,37.178056,Science Hill Stp
-107.14207,44.9082,Ranchester Wastewater Lagoons
-114.53416,37.599964,Unknown
-97.041613,44.721946,"Castlewood, City Of"
-89.482222,40.295278,"Emden, Village Of"
-68.0872,44.3947,Winter Harbor Wwtf
-84.212194,40.570472,Wapakoneta Wwtp
-94.0028,41.6036,Adel City Of Stp
-90.599667,42.622361,Dickeyville Wastewater Treatme
-87.317135,36.103463,Dickson Stp
-105.825833,39.97,Upper Fraser Valley Tp
-96.833604,43.653369,Crooks - City Of
-86.676204,30.423076,Hurlburt Afb - Ftev001028 Repa
-79.253333,34.203333,Gsw&Sa/Mullins Wwtp
-123.0102,44.724,Jefferson  Stp
-101.298783,47.1192,Center City Of
-133.326944,55.288333,Sumez/Refugio
-131.495278,55.8325,Shrimp Bay
-81.009215,41.758648,Stewart Lodge Nursing Home
-75.071839,39.879558,Haddon Heights Stp
-93.821639,39.273944,Hardin Wwtf
-102.834167,40.6775,Fleming Town Of
-91.722222,46.588889,Maple School District
-97.45044,48.62028,St Thomas City Of
-83.3425,44.427222,Oscoda Twp Wtp
-93.416839,32.916807,"Cullen, Town Of"
-99.639528,44.06725,West Brule Lagoon South
-95.170735,29.800688,Harris County Mud 285 Wwtp
-78.100843,41.003946,Grassflat Sew Treatment Plt
-81.84956,40.75717,Apple Creek Wwtp
-131.95,56.05,Frost Bay Ltf
-74.562472,40.294639,East Windsor Water Pol Con Plt
-102.4941,47.97705,New Town City Of
-84.652778,42.180556,Concord Wwsl
-87.603056,46.438056,Richmond Twp Wwtp-Marquette Co
-83.071111,43.0225,Imlay City Wwtp
-86.223889,44.631111,Betsie Lake Ua Wwtp
-97.101778,43.001889,"Wakonda , Town Of"
-93.29577,47.32187,Marble
-74.099586,40.714824,Jersey City Stp
-75.0109,40.0146,Riverton Stp
-90.36126,43.44757,Hub Rock Sanitary Dist No.1
-121.276611,37.820889,"Ddrw, Sharpe - Wwtp, Dom & Ind"
-82.739596,36.194547,"Plus Mark, Inc."
-81.089833,39.513167,New Matamoras Wwtp
-83.306944,43.6,Cass City Wwtp
-80.632861,36.133873,Yadkinville Wwtp
-86.606667,41.765,Village Of Three Oaks Wwsl
-83.983333,42.6125,Howell Township Wwsl
-85.641667,42.733333,Moline Wwtp
-120.733,35.182,Avila Beach Csd Wwtp
-115.000828,36.083309,"Henderson, City Of"
-82.240944,38.804333,Gallia Co Meadowlook Subdivisi
-87.833358,35.62507,Linden Stp
-84.256722,33.268194,Griffin Cabin Creek Wpcp
-90.561972,42.5765,Jamestown Sanitary District 2
-89.853639,43.453472,North Freedom Wwtf
-85.283333,45.313889,Charlevoix Wwtp
-83.118056,42.950833,Dryden Wwtp
-83.95831,40.946446,Pandora Wwtp
-122.873407,38.612973,Healdsburg Wwtf
-81.84,38.386889,St Albans Office
-88.1444,33.8983,Sulligent Wwtp
-82.028583,39.031694,Pomeroy Stp
-82.682102,36.523432,Church Hill_Wwtp
-119.465,33.241667,San Nicholas Island Desalinati
-83.534167,43.549167,Akron-Fairgrove Wwsl
-87.0957,45.72471,Escanaba Wwtp
-105.315,39.527,Conifer High School Ww Rec Plt
-84.164722,41.995556,Onsted Wwtp
-92.67479,47.93313,Crane Lake
-85.299541,42.649625,Hastings Waste Water Treatment Plant
-108.96355,41.76621,Superior Wastewater Lagoon
-97.041613,44.721946,Castlewood - City Of
-97.313833,45.051861,Florence - City Of
-97.40149,35.41397,Tinker Afb
-92.6962,47.8418,Cook
-76.96581,40.806196,Kreamer Mun Auth Wwtp
-88.95145,35.348691,Toone Stp
-66.545172,18.47939,Prasa Barceloneta Wwtp
-94.300667,35.351028,"Fort Smith, City Of-Massard"
-85.332556,41.628194,Lagrange County Sewer District
-82.355833,39.319222,Odnr Lake Hope State Park Beac
-82.613889,43.213333,Brown City Wwsl
-115.5405,46.0948,U.S. Forest Service - Fenn Ranger Station Wwtf
-103.391309,43.891321,"Keystone, Town Of"
-77.631944,39.456944,F.A.A Remote Transmitter Site-Lambs Knoll Wwtp
-82.12887,39.39996,Chauncey Wwtp
-106.102222,37.556111,Veterans Center Wwtf
-99.021111,47.982694,West Acres Wastewater Treatment Lagoons
-97.39645,47.27083,Galesburg City Of
-77.689714,39.335657,Unknown
-98.226586,40.907175,Phillips Wastewater Treatment Facility
-76.825831,38.661709,Cedarville Mobile Hm Pk Wwtp
-89.495,38.398333,"Addieville Stp, Village Of"
-88.113923,35.570349,Decaturville Lagoon #2_Wwtp
-83.93348,42.5936,Howell Wwtp
-71.707731,42.077708,Douglas W W T P
-99.62835,47.6447,Fessenden City Of
-101.37248,48.6349,Lansford City Of
-98.52734,46.00155,Ellendale City Of
-75.012114,39.945112,Cherry Hill Township
-109.585806,36.179194,Chinle Wwtf
-95.87965,41.01116,Plattsmouth Wastewater Treatment Facility
-121.335444,38.897139,Lincoln Wwtf
-102.476472,45.518528,"Bison , Town Of"
-107.769194,38.772417,Usfws - Hotchkiss Nfh Stp
-82.625,27.75,Supply Warehouse Uscg Group
-96.968194,44.008944,"Wentworth, Town Of"
-82.926262,36.034823,Green Co. Board Of Ed.
-71.364977,41.773888,East Providence Wpcf
-101.664222,43.568111,Crazy Horse School
-83.45584,43.72487,Sebewaing Wwsl
-81.62644,40.26789,Newcomerstown Wwtp & Sewers
-83.797222,42.743056,Tyrone Twp Wwtp
-82.074859,38.288391,Hamlin Psd
-84.488818,35.416741,Englewood Stp
-85.129583,41.341361,Garrett Wwtp
-69.701944,44.269444,Veterans Admin Togus Wwtf
-77.500278,42.122778,Jasper (T) Wwtp
-157.98333,21.38888,Unknown
-76.001891,39.783441,Oxford Area Sew Auth Wwtf
-117.674194,41.987694,Mcdermitt Wwtp
-103.835222,43.727556,Jewel Cave National Monument
-116.804678,43.987997,"New Plymouth, City Of - New Plymouth Wwtp"
-84.555494,36.083965,Wartburg Stp
-122.376083,37.941591,Unknown
-82.126239,36.329836,Tva - Watauga Hydro
-85.444444,40.002778,Sulphur Spring Municipal Stp
-85.1339,44.0944,Village Of Marion Wwsl
-110.53457,41.79396,Kemmerer Wastewater Treatment
-85.58975,30.070792,F-22A Weapons - Tactical Train
-91.553056,30.5625,Livonia Wastewater Treatment Facility
-96.806361,44.244361,Brookings Municipal Utilities
-99.859548,35.208941,"Erick, City Of"
-97.196889,44.656528,Hayti - Town Of
-103.451858,43.87971,Usnps-Mt Rushmore Ntl Memorial
-96.13338,41.06416,Springfield Wastewater Treatment Facility
